id,target
1260,0.42982456140350733
1261,0.161421568627451
1262,0.0
1263,0.0
1264,0.0
1265,0.5268817204301105
1266,0.42982456140350733
1267,0.0
1268,0.0
1269,0.924528301886786
1270,0.0
1271,0.0
1272,0.8957662122573943
1273,0.0
1274,0.0
1275,0.0
1276,0.0
1277,0.0
1278,0.42982456140350733
1279,0.0
1280,0.5268817204301105
1281,0.0
1282,0.42982456140350733
1283,0.0
1284,0.0
1285,0.0
1286,0.0
1287,0.0
1288,0.0075
1289,0.5268817204301105
1290,0.0
1291,0.0
1292,0.0
1293,0.0
1294,0.0
1295,0.0
1296,0.0
1297,0.0
1298,0.0
1299,0.5268817204301105
1300,0.7777777777777729
1301,0.7777777777777729
1302,0.0
1303,0.7903225806451628
1304,0.0
1305,0.0
1306,0.5268817204301105
1307,0.0
1308,0.006787127206329885
1309,0.0
1310,0.40855050043957597
1311,0.0
1312,0.0
1313,0.0
1314,0.0
1315,0.5268817204301105
1316,0.42982456140350733
1317,0.5268817204301105
1318,0.0
1319,0.42982456140350733
1320,0.0
1321,0.0
1322,0.0
1323,0.0
1324,0.0
1325,0.42982456140350733
1326,0.42982456140350733
1327,0.0
1328,0.0
1329,0.0
1330,0.42982456140350733
1331,0.0
1332,0.0
1333,0.5268817204301105
1334,0.0
1335,0.5268817204301105
1336,0.0
1337,0.0
1338,0.0
1339,0.42982456140350733
1340,0.42982456140350733
1341,0.9607843137254843
1342,0.42982456140350733
1343,0.0
1344,0.01513440860215054
1345,0.42982456140350733
1346,0.0
1347,0.0
1348,0.7903225806451628
1349,0.0
1350,0.0
1351,0.0
1352,0.0
1353,0.0
1354,0.0
1355,0.42982456140350733
1356,0.924528301886786
1357,0.0
1358,0.0
1359,0.0
1360,0.0
1361,0.0
1362,0.0
1363,0.42982456140350733
1364,0.15940657334144873
1365,0.42982456140350733
1366,0.0
1367,0.0
1368,0.0075
1369,0.42982456140350733
1370,0.0
1371,0.5268817204301105
1372,0.0
1373,0.42982456140350733
1374,0.5268817204301105
1375,0.42982456140350733
1376,0.0
1377,0.0
1378,0.0
1379,0.0
1380,0.0
1381,0.0
1382,0.0
1383,0.0
1384,0.0
1385,0.0
1386,0.0
1387,0.0
1388,0.7777777777777729
1389,0.0
1390,0.0
1391,0.0
1392,0.0
1393,0.0
1394,0.0
1395,0.0
1396,0.0
1397,0.0
1398,0.0
1399,0.0
1400,0.5268817204301105
1401,0.924528301886786
1402,0.0
1403,1.0
1404,0.0
1405,0.0
1406,0.0
1407,0.0
1408,0.0
1409,0.7903225806451628
1410,0.02601307189542483
1411,0.0
1412,0.0
1413,0.0
1414,0.0
1415,0.7777777777777729
1416,0.0
1417,0.7903225806451628
1418,0.6367418605812457
1419,0.0
1420,0.0
1421,0.7903225806451628
1422,0.924528301886786
1423,0.924528301886786
1424,0.0
1425,0.0
1426,0.42982456140350733
1427,0.0
1428,0.0
1429,0.5268817204301105
1430,0.5268817204301105
1431,0.0
1432,0.0
1433,0.0
1434,0.0
1435,0.924528301886786
1436,0.0
1437,0.0
1438,0.0
1439,0.7903225806451628
1440,0.7777777777777729
1441,0.0
1442,0.0
1443,0.5268817204301105
1444,0.0
1445,0.0
1446,0.0
1447,0.42982456140350733
1448,0.5268817204301105
1449,0.0
1450,0.0
1451,0.0
1452,0.924528301886786
1453,0.5268817204301105
1454,0.7777777777777729
1455,0.0
1456,0.0
1457,0.0
1458,0.7903225806451628
1459,1.0
1460,0.0
1461,0.42982456140350733
1462,0.0
1463,0.42982456140350733
1464,0.0
1465,0.0
1466,0.0
1467,0.0
1468,0.5268817204301105
1469,0.0
1470,0.0
1471,0.42982456140350733
1472,0.0
1473,0.5268817204301105
1474,0.42982456140350733
1475,0.0
1476,0.42982456140350733
1477,0.6367418605812457
1478,0.42982456140350733
1479,0.0
1480,0.42982456140350733
1481,0.0
1482,0.5268817204301105
1483,0.0
1484,0.42982456140350733
1485,0.0
1486,0.0
1487,0.9607843137254843
1488,0.0
1489,0.5268817204301105
1490,0.0
1491,0.42982456140350733
1492,0.0
1493,0.42982456140350733
1494,0.0175
1495,0.42982456140350733
1496,0.0
1497,0.10462264150943397
1498,0.0
1499,0.7777777777777729
1500,0.7903225806451628
1501,0.0
1502,0.0
1503,0.5268817204301105
1504,0.0
1505,0.0
1506,0.0
1507,0.42982456140350733
1508,0.42982456140350733
1509,0.0
1510,0.0
1511,0.0
1512,0.0
1513,0.0
1514,0.0
1515,0.5268817204301105
1516,0.10462264150943397
1517,0.0
1518,0.0
1519,0.0
1520,0.924528301886786
1521,0.0
1522,0.0
1523,0.0
1524,0.0
1525,0.10462264150943397
1526,0.42982456140350733
1527,0.5268817204301105
1528,0.0
1529,0.0
1530,0.0
1531,0.0
1532,0.42982456140350733
1533,0.0
1534,0.0
1535,0.0
1536,0.0
1537,0.0
1538,0.0
1539,0.42982456140350733
1540,0.0
1541,0.42982456140350733
1542,0.0
1543,0.42982456140350733
1544,0.0
1545,0.7903225806451628
1546,0.42982456140350733
1547,0.0
1548,0.0
1549,0.0
1550,0.0
1551,0.0
1552,0.0
1553,0.0
1554,0.0
1555,0.42982456140350733
1556,0.0
1557,0.0
1558,0.0
1559,0.0
1560,0.0
1561,0.0
1562,0.10926083591331269
1563,0.0
1564,0.0
1565,0.0
1566,0.0
1567,0.5268817204301105
1568,0.42982456140350733
1569,0.02601307189542483
1570,0.0
1571,0.5268817204301105
1572,0.5268817204301105
1573,0.42982456140350733
1574,0.0
1575,0.0
1576,0.924528301886786
1577,0.5268817204301105
1578,0.7777777777777729
1579,0.5268817204301105
1580,0.10462264150943397
1581,0.0
1582,0.0
1583,0.0
1584,0.0
1585,0.0
1586,0.924528301886786
1587,0.0
1588,0.7777777777777729
1589,0.0
1590,0.42982456140350733
1591,0.0
1592,0.0
1593,0.0
1594,1.0
1595,0.924528301886786
1596,0.0
1597,0.7777777777777729
1598,0.0
1599,0.0
1600,0.5268817204301105
1601,0.0
1602,0.0
1603,0.42982456140350733
1604,0.0
1605,0.7777777777777729
1606,0.7777777777777729
1607,0.42982456140350733
1608,0.0
1609,0.0
1610,0.5268817204301105
1611,0.0
1612,0.42982456140350733
1613,0.0
1614,0.5268817204301105
1615,0.0
1616,0.42982456140350733
1617,0.0
1618,0.42982456140350733
1619,0.0
1620,0.42982456140350733
1621,0.0
1622,0.0
1623,0.5268817204301105
1624,0.7777777777777729
1625,0.0
1626,0.0
1627,0.0
1628,0.0
1629,0.0
1630,0.42982456140350733
1631,0.0
1632,0.0
1633,0.42982456140350733
1634,0.0
1635,0.0
1636,0.5268817204301105
1637,0.42982456140350733
1638,0.42982456140350733
1639,0.0
1640,0.7903225806451628
1641,0.924528301886786
1642,0.0
1643,0.0
1644,0.0
1645,0.0
1646,0.0
1647,0.0
1648,0.09777777777777778
1649,1.0
1650,0.0
1651,0.0
1652,0.42982456140350733
1653,0.0
1654,0.0
1655,0.0
1656,0.42982456140350733
1657,0.42982456140350733
1658,0.0
1659,0.0
1660,0.0
1661,0.0
1662,0.0
1663,0.42982456140350733
1664,0.0
1665,0.7903225806451628
1666,0.5268817204301105
1667,0.42982456140350733
1668,0.0
1669,0.0
1670,0.0
1671,0.5268817204301105
1672,0.42982456140350733
1673,0.0
1674,0.0
1675,0.0
1676,0.11588235294117649
1677,0.0
1678,0.924528301886786
1679,0.0
1680,0.035
1681,0.0
1682,0.5268817204301105
1683,0.0
1684,0.0
1685,0.0
1686,0.0
1687,0.0
1688,0.7777777777777729
1689,0.7777777777777729
1690,0.0
1691,0.0
1692,0.0
1693,0.0
1694,0.42982456140350733
1695,0.0
1696,0.42982456140350733
1697,0.0
1698,0.0
1699,0.0
1700,0.7777777777777729
1701,0.0
1702,0.0
1703,0.42982456140350733
1704,0.0
1705,0.7903225806451628
1706,0.0
1707,0.0
1708,0.7777777777777729
1709,0.0
1710,0.0
1711,0.0
1712,0.42982456140350733
1713,0.42982456140350733
1714,0.3423050652600265
1715,0.0
1716,0.0
1717,0.0
1718,0.0
1719,0.0
1720,0.0
1721,0.7777777777777729
1722,0.0
1723,0.5268817204301105
1724,0.0
1725,0.0
1726,0.42982456140350733
1727,0.0
1728,0.0
1729,0.0
1730,0.42982456140350733
1731,0.5268817204301105
1732,0.42982456140350733
1733,0.5268817204301105
1734,0.0
1735,0.0
1736,0.924528301886786
1737,0.5268817204301105
1738,0.0
1739,0.7903225806451628
1740,0.09916666666666667
1741,0.0
1742,0.5268817204301105
1743,0.006932654216185632
1744,0.0
1745,0.42982456140350733
1746,0.0
1747,0.7903225806451628
1748,0.0
1749,0.0
1750,0.0025
1751,0.0
1752,0.5268817204301105
1753,0.0
1754,0.0
1755,0.0
1756,0.5268817204301105
1757,0.0
1758,0.0
1759,0.0
1760,0.0
1761,0.5268817204301105
1762,0.5268817204301105
1763,0.0
1764,0.0
1765,0.42982456140350733
1766,0.0
1767,0.0
1768,0.42982456140350733
1769,0.0
1770,0.0
1771,0.5268817204301105
1772,0.0
1773,0.0
1774,0.009181688804554078
1775,0.0
1776,0.0
1777,0.0
1778,0.0
1779,0.0
1780,0.0
1781,0.0
1782,0.0
1783,0.42982456140350733
1784,0.42982456140350733
1785,0.42982456140350733
1786,0.42982456140350733
1787,0.0
1788,0.0
1789,0.0
1790,0.0
1791,0.10462264150943397
1792,0.924528301886786
1793,0.07794117647058824
1794,0.7777777777777729
1795,0.42982456140350733
1796,0.924528301886786
1797,0.0
1798,0.0
1799,0.5268817204301105
1800,0.0
1801,0.0
1802,0.0
1803,0.0
1804,0.0
1805,0.7777777777777729
1806,0.0
1807,0.0
1808,0.0
1809,0.0
1810,0.924528301886786
1811,0.0
1812,0.0
1813,0.42982456140350733
1814,0.0
1815,0.0
1816,0.7777777777777729
1817,0.0
1818,0.0
1819,0.5268817204301105
1820,0.7903225806451628
1821,0.004783531409168085
1822,0.0
1823,0.0
1824,0.5268817204301105
1825,0.006932654216185632
1826,0.5268817204301105
1827,0.0
1828,0.0
1829,0.9607843137254843
1830,0.5268817204301105
1831,0.0
1832,0.924528301886786
1833,0.5268817204301105
1834,0.42982456140350733
1835,0.0
1836,0.0
1837,0.0
1838,0.0
1839,0.0
1840,0.924528301886786
1841,0.0
1842,0.0
1843,0.0
1844,0.42982456140350733
1845,0.0
1846,0.0
1847,0.42982456140350733
1848,0.0
1849,0.0
1850,0.0
1851,0.0
1852,0.0
1853,0.5268817204301105
1854,0.0
1855,0.42982456140350733
1856,0.0
1857,0.0
1858,0.7777777777777729
1859,0.0
1860,0.0
1861,0.0
1862,0.0
1863,0.0
1864,0.0
1865,0.42982456140350733
1866,0.0
1867,0.0
1868,0.0
1869,0.0
1870,0.0
1871,0.0
1872,0.0
1873,0.0
1874,0.7777777777777729
1875,0.5268817204301105
1876,0.0
1877,0.42982456140350733
1878,0.0
1879,0.0
1880,0.0
1881,0.0
1882,0.0
1883,0.0
1884,0.3423050652600265
1885,0.0
1886,0.0
1887,0.0
1888,0.5268817204301105
1889,0.7903225806451628
1890,0.0
1891,0.0
1892,0.0
1893,0.0
1894,0.0
1895,0.5268817204301105
1896,0.0
1897,0.0
1898,0.42982456140350733
1899,0.0
1900,0.0
1901,0.7777777777777729
1902,0.0
1903,0.0
1904,0.0
1905,0.7903225806451628
1906,0.0
1907,0.0
1908,0.0
1909,0.5268817204301105
1910,0.0
1911,0.0
1912,0.0
1913,0.0
1914,0.0
1915,0.0
1916,0.0
1917,0.7777777777777729
1918,0.924528301886786
1919,0.0
1920,0.0
1921,0.0
1922,0.0
1923,0.0
1924,0.7777777777777729
1925,0.5268817204301105
1926,0.028476522187822498
1927,0.0
1928,0.0275
1929,0.0
1930,0.0
1931,0.924528301886786
1932,0.0
1933,0.42982456140350733
1934,0.0
1935,0.0
1936,0.42982456140350733
1937,0.0
1938,0.0
1939,0.0
1940,0.924528301886786
1941,0.0
1942,0.0
1943,0.0
1944,0.0
1945,0.0
1946,0.0
1947,0.17555555555555555
1948,0.0
1949,0.5268817204301105
1950,0.7903225806451628
1951,0.42982456140350733
1952,0.17555555555555555
1953,0.0
1954,0.7777777777777729
1955,0.0
1956,0.0
1957,0.0
1958,0.0
1959,0.0
1960,0.5268817204301105
1961,0.7777777777777729
1962,0.0
1963,0.0
1964,0.0
1965,0.0
1966,0.0
1967,0.0
1968,0.924528301886786
1969,0.0
1970,0.0
1971,0.0
1972,0.0
1973,0.0
1974,0.5268817204301105
1975,0.0
1976,0.40855050043957597
1977,0.0
1978,0.0
1979,0.0
1980,0.0
1981,0.7777777777777729
1982,0.0
1983,0.5268817204301105
1984,0.42982456140350733
1985,0.0
1986,0.0
1987,0.0
1988,0.0
1989,0.0
1990,0.0
1991,0.5268817204301105
1992,0.0
1993,0.0
1994,0.0
1995,0.42982456140350733
1996,0.0
1997,0.0
1998,0.0
1999,0.0
2000,0.7777777777777729
2001,0.0
2002,0.0
2003,0.0
2004,0.42982456140350733
2005,0.0
2006,0.0
2007,0.0
2008,0.9607843137254843
2009,0.0
2010,0.0
2011,0.0
2012,0.0
2013,0.0
2014,0.0
2015,0.0
2016,0.0
2017,0.0
2018,0.42982456140350733
2019,0.0
2020,0.5268817204301105
2021,0.0
2022,0.42982456140350733
2023,0.7903225806451628
2024,0.0
2025,0.42982456140350733
2026,0.0
2027,0.0
2028,0.002149122807017545
2029,0.924528301886786
2030,0.0
2031,0.0
2032,0.5268817204301105
2033,0.0
2034,0.924528301886786
2035,0.0
2036,0.0
2037,0.0
2038,0.0
2039,0.0
2040,0.7903225806451628
2041,0.0
2042,0.0
2043,0.0
2044,0.0
2045,0.42982456140350733
2046,0.0
2047,0.0
2048,0.42982456140350733
2049,0.0
2050,0.0
2051,0.0
2052,0.7903225806451628
2053,0.5268817204301105
2054,0.0
2055,0.0
2056,0.42982456140350733
2057,0.0
2058,0.6669444444444441
2059,0.0
2060,0.0
2061,0.5268817204301105
2062,0.924528301886786
2063,0.42982456140350733
2064,0.0
2065,0.0
2066,0.0
2067,0.0
2068,0.6367418605812457
2069,0.0
2070,0.0
2071,0.0
2072,0.0
2073,0.42982456140350733
2074,0.0
2075,0.42982456140350733
2076,0.0
2077,0.0
2078,0.0
2079,0.0
2080,0.42982456140350733
2081,0.0
2082,0.0
2083,0.0
2084,0.0
2085,0.42982456140350733
2086,0.0
2087,0.5268817204301105
2088,0.42982456140350733
2089,0.0
2090,0.0
2091,0.7777777777777729
2092,0.0
2093,0.0
2094,0.0
2095,0.0
2096,0.0
2097,0.42982456140350733
2098,0.0
2099,0.0
2100,0.42982456140350733
2101,0.0
2102,0.42982456140350733
2103,0.7903225806451628
2104,0.0
2105,0.0
2106,0.0
2107,0.0
2108,0.5268817204301105
2109,0.0
2110,0.0
2111,0.0
2112,0.924528301886786
2113,0.0
2114,0.42982456140350733
2115,0.0
2116,0.0
2117,0.0
2118,0.0
2119,0.0
2120,0.42982456140350733
2121,0.42982456140350733
2122,0.0
2123,0.0
2124,0.0
2125,0.0
2126,0.5268817204301105
2127,0.0
2128,0.0
2129,0.0
2130,0.42982456140350733
2131,0.0
2132,0.0
2133,0.006932654216185632
2134,0.0
2135,0.0
2136,0.42982456140350733
2137,0.42982456140350733
2138,0.0
2139,0.42982456140350733
2140,0.0
2141,0.0
2142,0.0
2143,0.7777777777777729
2144,0.6367418605812457
2145,0.0
2146,0.0
2147,0.42982456140350733
2148,0.5268817204301105
2149,0.0
2150,0.0
